@relation all-weka.filters.unsupervised.attribute.NominalToString-Cfirst-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute text string
@attribute class {-1,1}

@data
'asla yanýltmaz dediklerimiz tarafýndan yanlýþ yola saptýrldk lanet olsun ',-1
'kalbimin kýrýldýðýndan haberin bile yok',-1
'sene olmuþ ms 2015 ben hala bulamadým',-1
'erosa sormuþlar neden eskisi gibi aþk oku atmýyorsun eros cevap vermiþ oranýz ayrý buranýz ayrý oynuyor denk getiremiyorum',-1
'bundan sonra umursarsam asude deðilim',-1
'dýþarda neler oluyor hersey havada uçuþuyor pencereler resmen sallanýyor olaylar olaylar  ? ?',-1
'bir kýzýn namusuna laf eden erkegin ya annesi yada babasi yoktur',-1
'kasýmpaþa kümeye',-1
'nerde kaldýn be sevgilim ? ',-1
'güzel günler ve ben hep seni bekledik',-1
'son zamanlarda yalnýz kalmaya öyle çok ihtiyaç duyuyorum ki ben mi deðiþtim çevremdeki insanlar mý bilemedim  ? ?',-1
'bu nasýl bý soguktur',-1
'13burctahmin ikizler önemli olan þeyleri önemsemeyen insan ikizler tarafýndan önemsenmemeye baþlayýnca anlar ama geç kalýr',-1
'bazen oturup whatsapp durumlarýný inceliyorum sonra tekrar ne kadar mal olduðunu anlýyorum',-1
'her seyin güzel gitmesini beklemeyin gençler gitmediðini ogrenmeyin bilin',-1
'balici baliciyi rt ledi kdkdk',-1
'valla bende herkes yaþýyor diye yaþýyorum yoksa bi amacým yok',-1
'güveniyorum bokta çýkabilir',-1
'uzaktayken o ihtimal bile yok ',-1
'burdan gitmek istemiyorum',-1
'kimi severse sevsin umrumda deðil allam nolur kimseyi sevmesin nolur hep aklinin bi köþesinde ben oluyum nolur',-1
'ordaki hacmi görmek lazým',-1
'sus artik',-1
'biosunda tarih yazan yakýþýklý beyler görüyorum üzücü~',-1
'göt yanaklarýmýn ucu yanýyo ne kadar acý çekiyorum farkýnda mýsýnýz ',-1
'adam ahmetde güvenmeyince ',-1
'hangimiz sevmedik çýlgýnlar gibi ',-1
'sadakat 3 kiþilik aþkýn neresinde durur ?',-1
'beklemek sadece üzer',-1
' borç almaktan sakýnýn ! çünkü o gecenin kaygýsý gündüzün ise zilletidir',-1
'liverpool atýyor manu yiyor bu sefer oðlum manu sakýn bitane daha yeme',-1
'hüsran her dayim feryat figan kalbim',-1
'çünkü böyle bir haksýzlýk',-1
'murat yetkin türk okullarýný öyle bir anlattý ki donup kaldýlar',-1
'fena fail verdim  ? ? ? ? ? ? httptco0lm1wnhcav',-1
'sevdiklerimi benden aldýðýndan beri hayatý sevmiyorum',-1
'canstorm34 sana ihtiyacým var ve ne yazýk ki sen bunun farkýnda deðilsin',-1
'neyaparsam olmuyorolmuyor eskisi gibi',-1
'güldürmüyor aðlatmýyor',-1
'sahte kalabalýklarýn olacaðýna kaliteli bir yalnýzlýðýn olsun ? ? ? ? ? ? ? ? ? ? ? ? ataköy 910 kýsým httptco3xays86brr',-1
'ya siz hayýrdýr bu soðukta ?',-1
'düþünce anlarmis insan dostunu düsmanini',-1
'merhaba sahte insanlar',-1
'biliyoruzki köpekler tanýmadýklarýna havlar',-1
'bu adamý da kendimize benzettik  ? ? httptcok03hjsjgla',-1
'þu grip denen illet bitirdi beni cevizli saraylar caddesi httptcohqf39nymfs',-1
'saatlerce onu bekledin çünkü malsýn',-1
'güvenemiyorum bokta çýkabilir',-1
'geçmiþin þabloncu mirasý bilimsel aklýn geleceði boðduðu gibi devrimci nitelikleri hiçe sayýyor !',-1
'sanki bana huzurlu gelen ne varsa onda birikmiþ',-1
'yüzsüzlük bazý insanlar için yaþam þekli olmuþ',-1
'elektrikler gitmesin artýk  ? ?',-1
'bu havada abanta mý çýkýlýr',-1
'seninleyken olmak istediðim baþka bir yer yok',-1
'elveda orosbu çocuðu',-1
'kýrgýnlýklar sessizdir',-1
'týklým týklým küserken çýtýn bile çýkmaz',-1
'beni yak kendini yak herþeyi yak',-1
'leventte týkýlý kaldýk yine mk',-1
'rezil oldum aq ahahahagsh',-1
'güleceksin hem düzeni hem de üzeni bozmak için',-1
'vay be ne gündü hiçbir þey olmadý yine',-1
'dikkatli bak bakayým gülüyor muyum  ? ? deðirmendere in kocaeli türkiye httpstcoiihym0y7dk httptcovq9tmdssxo',-1
'ay çok uyuz kadýn ya',-1
'alnýmdaki sivilce yüzünden kýna gecesine gidemedim lanet girsin fuck the sivilce  ? ? ? ?',-1
'üfürükten teyyare izmir adnan menderes airport adb tavairports in gaziemir türkiye httpstcofwgfd6aj7k',-1
'yaþamaya hevesim yokyarinimdan umudum yok boynu bükük derdim cok gozun aydýn !  ! ! httptcofzff2w2l6z',-1
'romantik erkeklerin neresini seviyosunuz aq one ole sirnasikodun erkek her zaman ondedir dirimdirim dudjj',-1
'ya bu çocuk nasýl uyuyor bu kadar acaba  ? ?',-1
'bu gece mesai at radyobeyaz 942 in ankara httpstcoql0v0ifvkp',-1
'güvenimi kaybettikten sonra istersen götünü yýrt',-1
'sarayda hapþýrma yoksa önce çok yaþa derler sonra gebertirler',-1
'inþallah ölürsün ak',-1
'dalga konumuz oldun haberin yok  ? ?',-1
'son 4 maç kazanamayan bir karabükspor',-1
'sevmeyelimde taþa mý dönelim ?  ? ? ? ? fenerinmacivar httptco1fmvfic3jv',-1
'niþanda biz nereye düþtük ulan pozu ? ? ? ? ? ? sinpas gyo istanbul saraylarý httptcowzotf0dm7c',-1
'sen sadece gözlerini kapatýp hayal ediyorsun ve bir sürtük gelip bunlarý gözünün önünde yaþýyor',-1
'o deðil de cidden yalnýzlýða saðlam demir attým  ? ?',-1
'bu sýcakta nasýl uyuyabilirim  ? ? ? ? ? ?',-1
'kimi severse sevsin umrumda deðil allam nolur kimseyi sevmesin nolur hep aklinin bi köþesinde ben oluyum nolur',-1
'arkamýzdan demediðini býrakmayan insanlara yaralarýmýzý saracak diye umut baðladýk',-1
'yarýna kim sað kim selamet ',-1
'josuenin oynamamasindan cok samilin oynama olasýlýðý korkutuyo beni',-1
'sayilari unutuyorum öleceðim ! hitthelightsto100million',-1
'eðer öyleyse bencede sevme yani cok kliþe',-1
'çok kýrýldým suaaan',-1
'kalbim fazlaca kýrýldý bu saatten sonra da toparlanýr mý bilmiyorum',-1
'bana yasattiklarindan sonra nasil guvenebilirim ki sana ?',-1
'taksi dolmus kuyrugunun otobüs kuyrugundan farki yok  ? ? ? ? üsküdar uskudarbld in istanbul türkiye httpstcox2ljy3kxfr',-1
'bütün sularým hayallere düþtü',-1
'biz demiþtik demek istemiyoruz p',-1
'bazen tam olarak þöyle oluyor beni zihnimi benligimi kuþatýyor þüpheler ve ben o fýrtýnanýn içinde kayboluyorum',-1
'patlýcanýn reçel olduðu þu dünyada senden bir bok olmayacak ona üzülüyorum',-1
'asýl marifet buluttaydý ama herkes yaðmura þiir yazdý',-1
'yikmaya gücünüz yikildigimizi görmeye omrunuz yetmez forzafora',-1
'ütopya inciyi dövsem doymam çingene gibi kýz be susmuyor výr výr výr çene olarak doðmuþ resmen izlerken baþým aðrýyor insanlýða zarar !',-1
'bir insan yapma dediðiniz þeyi üstüne basa basa nasýl yapabilirki',-1
'bizi üzen bok yesin',-1
'hadi eyvallah  ? ? sakarya þehirlerarasý otobüs terminali in sakarya türkiye httpstcoebjczyiykt',-1
'tatil azaldýkça belee belee sýkýntý geliyor',-1
'hevesimi kýranlarýn kalbini kýrmaya baþladýktan sonra daha mutluyum  ? ?',-1
'ne demiþ athena beklentiler sadece üzer',-1
'sol haber portali haberi duzeltti ama ozur filan yok bu da bir gelisme en azindan iftiranin kotu bisey oldugunda hem fikirler',-1
'kahrolsun yan yana olmadýðýmýz heryer !',-1
'elektrik gitti hayirli olsunn nasil yemek yicez laaa dd',-1
'kiz milleti bu degil mi',-1
'yüküm aðýr sýrtým ondan kambur',-1
'böyle küçük rüzgarlar karþýsýnda savrulacaksak gelecek adýna birþey vaad edemeyiz',-1
'problem iletisim bozuklugu',-1
'sen anladýn',-1
'kim namazý terk ederse allah kendisine gazap etmiþ olduðu halde ona kavuþur',-1
'doðrularý ögrendikçe hayattan soðursun',-1
'þöyle caným sevgilim hayat bize oyun oynuyor olabilir mi  ?',-1
'korkuyorum 1930 da trt türk ekranlarýnda aidiyet duygusunun yer deðiþtirme sorununu tartýþýyor',-1
'baþýndan belli ataþehiri kaybetmek icin bir numaraya yazarsýn böyle þimdide istifa eder mv olacam diye milletin emeði böyle boþa cýkar ahhhh',-1
'deliye her gün bayram httptcocogyj0myhb',-1
'gökyüzü þahit',-1
'iþin kötüsü neydi biliyor musunuz ? tüm yaptýklarýnýn haklý olduðunu düþünüp ona teþekkür etmek o kadar haklý mýydý her þeyde gerçekten ?',-1
'oyun oynama sirasi artik bende  ? ? ? ? ? ?',-1
'sana insan diyenin alnýný karýþlarým',-1
'nilay aþkýn gozu kor anladim da o berkeyle sen bildigin 7 numara gozluk lazim sana aq',-1
'gitsin bu adam',-1
'beni 3 dakika içinde takip edene 35000 takipci yollucamnasi yollucam bilmiyorum ama siz takip edinde bakýcaz bi hâl çaresine',-1
'yakýn olmak istediðimiz insanlarýn uzakta olmasý çok zor',-1
'nasilda guzel sýkýldim',-1
'bana masal anlatma  ? tepe nautilus sinemalari httpstcokzvbvusfou',-1
'geçmiþin þabloncu mirasý bilimsel aklýn geleceðini boðduðu gibi devrimci nitelikleri de hiçe sayýyor !',-1
'zor gibi gelmedi oyundu bize tabi demlenmedi ruhumuzun feri büyümeyecektik itiraf et hadi',-1
'aðzýndan cikan cumleler ve beyninden cikan dusunceler butun evreni dolasip tekrar sana geri donuyor ',-1
'kimse sizden daha deðerli deðil boþverin',-1
'evet hepiniz namuslusunuz sadece sevgilinizle yattýnýz',-1
'istanbulu özlüceðim aklýma bile gelmezdi',-1
'výcýk výcýk aþkýnýz midemi bulandýrýyor',-1
' hala yalnýz mýsýn ? ',-1
' sadece alýþmýþ ',-1
'hiç böyle yaptýklarýnýzý sorgulayýp da düþünüyor musunuz ben ne ara böyle bir insan haline geldim diye bence düþünün',-1
'sende otur bi düþün httptco8biwgqvdbq',-1
'þu yaþta aðlamaktan yaþlandým',-1
'okuduðum en acýklý dostluk hikayesi diyebilirim karakterin düþtüðü ve yapmak zorunda kaldýðý infaza… httptcoclsb7jbqoi',-1
'beklentiler sadece üzer',-1
'adanadan haber yokmu ey kozatv01 zeydankaralar01 huseyinsozlu',-1
'senin için dünyayý yakarým der bir kibrit bile çakamaz',-1
'poseidon pek öfkeli bugün erenkoy sahil httptco2bvclvcjfs',-1
'3 adam adlý programa baktým bizimkiler vardý diyeallah sabýr versin katýlana kameramana rejiyedenyoluk 3 boyut oldu taþtý ekrandan',-1
'ben birine yazdigim ilk mesaji gönderemiyorsam samimiyetsizligin dibine vurmusumdur abi doðal deðilim bi kere cjdmxncmm',-1
'yine yalnizlik',-1
'güzel þeylere ihtiyacýmýz var',-1
'yanlýþ giden bir þeyler var ! ',-1
'neden yaþamadan ölüyoruz !',-1
'sana kaþar demiyorum ama bi kilidin olsa eminim 12345 olurdu',-1
'kaybedenlerin inandigi bir din kursam acik arayla tanrý olabilirdim',-1
'dünyanýn en saçma cümlesidir düþünmemeye çalýþ lan kafamý mý koparýyým napýyým ?',-1
'gölgene bak beni anlamak istiyorsan o kadar yakýn ama sana asla dokunamayan',-1
'benzema fena çakmýþ',-1
'kafa göz dalmak istiyorum adama ya',-1
'israrla gecmiste yasamiyorum diye kendini paralayan birini gorurseniz gecmiste yasadigina emin olabilirsiniz',-1
'kaç kere demeli bi insana biraz açýk ol an la þýl mý yoooo  ? ?',-1
'3 saattir trafikteyiz 3',-1
'com deðer verince götleri kalkýo',-1
'þizofren mi hmm pki',-1
'ne gülüsler bitti',-1
'allah var diyorsun da neden yok gibi yasýyorsun  ?',-1
'ah be hala ya ',-1
'ahmak olmasaydý insan tüm zaferler dostça kazanýlýrdý',-1
'o beni unutmuþtu ben ise onsuz gülmeyi',-1
'acaba benide özleyen var mýdýr varsa olmasýn aq benden nefret edin',-1
'derdimi anlatacak kadar küfür biliyorum',-1
'sus artýk orospu cocuðu',-1
'jj_aygun kuran’dan hakkýnda tartýþarak deðil içindekilerle amel ederek faydalanýn !',-1
'umutsuzluk olmasýn ama lfc maçýndan korkmaya baþladým ',-1
'çok sevdiðim insanlardan vazgeçmek zorunda býrakmayýn beni',-1
'sað gözünün sol gözüne faydasý yokken sen kimden medet umuyorsun',-1
'daha ne denir ki  ! ! !',-1
'umudunun bitmesi nedir bilir misin sen ? artýk tükendiðini hissetmek ?l',-1
'bazýlarýnýn karakteri benim demir paramdan daha bozuk',-1
'ben aslýnda hep burdayým ama atýcak bi tweet bulamýyorum o ayrý bi mesele',-1
'serefsizim alpay kadar serefsizini görmedim',-1
'erhan tirsti ahahabsndndkai',-1
'bi gülüþü var sizi ilgilendirmez',-1
'siz gülmekten aðlayan mutlu insanlarsýnýz biz aðlamanýn ortasýnda kahkaha atan deliler',-1
'hele konu bursasporsa bende kýmseye taviz yok ? ?',-1
'sana bakarken konuþamýyorum sadece susuyorum',-1
'hava çok güzel ama gezicek kimse yok ',-1
'kiz dunden beri hic whatsappa girmedi acaba biseymi oldu dd',-1
'ikizi olan kýza bitanesin diyen çocuðun dramý var üstümde',-1
'olmayacak duaya amin',-1
'bana para vermeyen zengin sevgiliyi ne yapayým ben mk',-1
'bir gun ýþýklar bana da yanacak nasýl olsa',-1
'bu böyle yürümez bilesin',-1
'neyse aðlatanlar utansýn',-1
'canýmýn istediði herþeyi yaparým ve bu kimseyi ilgilendirmez',-1
'allahým çok sinirliyim umarým sinirim geçince yaptýðý þeyi unutup konuþmaya devam etmem hep böyle yapýyorum çünkü',-1
'gidecek diye hep korkardým korktuðum baþýma geldi',-1
'benim sarj bitti',-1
'ailemin karayüzüyüm herkez melek olcak diye bir kaide yok ',-1
'bi öpücük alayim lütfen',-1
'uguronal ey cumhuriyet müsveddesi !',-1
'yönetimi deðiþtirmen itibarýný yükseltmez',-1
'gel adýnýmutlak monarþiolarak deðiþtirelim ? httpt',-1
'dumansiz biranin yazmis allan cezasi',-1
'baktým karsýmda iki tane yakýsýklý oturuyor bende kalktým onlara sýrtýmý döndüm oturuyorum malum namahreme bakýlmaz ',-1
'nasýl güzel sevmiþtim bana da yazýklar olsun',-1
'sensin hello göt ',-1
'tuhaf hisediyorum kendimi yaþiyorumda yaþamiyormuþum gibi geliyor',-1
'arýyorum bulamýyorum',-1
'babam kolayý birakmis aðlicamn neden baba nedennn ',-1
'napim baba karným acýktý',-1
'hayata bu kadar negative bakýnca en sýradan bir lafý olumsuz algýlamak olaðandýr',-1
'ne kadar seversem seveyim beni kirdin mi bir daha zor affedilirsin',-1
'son günü meleðimin gidiyor  home httpstcoxpzdgiplya httptcolvzmabxbi9',-1
'ömrüm yigidimi beklemekle geçiyor',-1
'adýmý bidaha aðzýna alýrsan bidaha o parmaklarýnla benim adýmý yazarsan allah senin belani versin ',-1
'yaranamazsin onlara',-1
'üsengeclik basa bela  ? ? ? ?',-1
'yaptigi en sikik seylere madalya bekleyen insanlar yuzunden kanser oldum',-1
'bu ders çalýþma iþi beni bitirdi',-1
'sevildiðini bilmeden ölesiye sevmeyeceksin sonra sevende sen olursun ölende mustafa cevad ali çakýrlar httpstconxqfjk3rvz',-1
'facebook sifresini biliyorum diye facebook kullanmiyo daha da sinir ediyo kellesini ucurmak istiyorum  ? ? ? ?',-1
'bizim buralarda hayaller hep yarým kalýr gelmek ister misin ?',-1
'ben çok eðlenceli bi kýzým beni neden üzüyosunuz',-1
'olabilir baba kilo alabilirim ama dayanamýyorum',-1
'bitmeyen yol yapmýþlar',-1
'göz aðlamaz kalp aðlar gözakan yaþý dýþarý çýkarýr',-1
'ben buyum oda o annem derki insanlýk sende kalsýn',-1
'birak o gelsin pesinden kosa kosa',-1
'en garibi de bununla imkaný yok arkadaþ olamayýzdediklerim þuan en yakýnlarým ? ?',-1
'ya bimden koyu renktir diye aldýðým dudak kremi çingene pembesi çýktý ya sokayým kalitene',-1
'mesaj attýðýn zaman kac gün cevap vermediysen o kadar cevap vermiycem bende',-1
'nasil oluyorda sana kizginken bile seninle konusmak istiyorum malým galiba ben',-1
'dön gel özledim seni diyemeyecek kadar samimi degil miydik ? öyleysek neden söylemedik ? deðilsek nasýl bu kadar sevdik  ?',-1
'attýðý tweetleri görsen sanarsin kendisi irina c ronaldo onu terk etmiþ amk bebesi az sus lan',-1
'illa ters mi konuþim onu mu istiyorsun',-1
'of neden watsaptaki suratlarda tek kaþýný kaldýran surat yok',-1
'evli ve oyuncu gibi olalým istiyorum çok þey mi istiyorum lan þu hayattan ?',-1
'otobüs de yolcular olarak can cekisiyoruz',-1
'sudejustin bi tane tweet atin lan olmezsiniz',-1
'tencere kapak misaliyiz bu hayatta sen baþla ben tamamlarým ardýna bakma  ? ? ? ? ? ?',-1
'ne yapmalý  ?',-1
'babam köylü ruhlu deðilse bende neyim aq ya',-1
'sabah uyansak ki pkkli 35 kiþi yakalanmýþ haberimazide kaldi',-1
'bakýn beyler bizde ne olmaz r olmaz bizde geri vites yok beylerrr can',-1
'mýsýr darbesine destek wer esedi sahiplen yemeni ve iraqý kaosa sürükle sonra kral abdullaha söv kral ve hamaney fark nerde',-1
'karabukteki herks bonzai kullanýo galiba her taraf tuhf insanlarla dolu pist pistci amca mý desn durup dururkn elini open teyze mi desn ohoo',-1
'yere öylece yýðýlýr maskot ',-1
'ani patlama istikrarý yener',-1
'þimdi hangi dilde þarkýysan o dilde saðýrým',-1
'ne demek okullarýn açýlmasýna 8 gün kaldý  ? ?  ? ?',-1
'kalbin bir kütüphane ve malesef ben en tozlu raftayým',-1
'ses kaydý yapýnilerde iþinize yarayabilir  ner httpstco6igd9gzrnc',-1
'affedilmesi ne olursa olsun mümkün olmayan hatalar  ? ?',-1
'sana yanlýþ öðretmiþler çocuk !',-1
'zaman ilaç deðildir ',-1
'zaman soðuktur soðutur ',-1
'niye takmadýnýz',-1
'evin ordaki þu çöpler bile sýkýldý artýk httptcokrjkuphtu3',-1
'söyleyeceklerimi içime atmasaydým inan canýn çok yanardý',-1
'seni ne kadar sevdiðimin farkýnda deðilsin',-1
'arkadaþýn teki bana 96lý dediðinden beri ben ben deðilim',-1
'neden hep endiþe içinde yaþýyoruz',-1
'yok bundan sonra sana mesaj atmak falan  ? ? ? ?',-1
'kafayý yiyicem biri de cevap versin yaa',-1
'bir haftalýðýna falan ölsem yeri valla',-1
'eþ dost ahbab cavuþ iliþkileri devam ettiði sürede bu siyaset riyakýrlýðý devam ettiði sürecte bu ülkede hic bir zaman taþlar yerine oturmaz',-1
'yan masadaki kýz ceneni sikiyim çiðköfteci ömer usta in antalya serik httpstco03phre6pro',-1
'bazen o kadar saçma konuþuyorum ki ne dediðimi ben bile anlamýyorum',-1
'yarim bu gunahlarin kalmaz yanina mevlam adami yakar',-1
'hocam sen sessizliðin sesini duyuyorsun bizi nasýl duymuyorsun aq',-1
'þuan yanýmda olsan sana neler söylerdim',-1
'güvenmiyorum iyi niyetiniz bile kötü',-1
'ne malsýn aq',-1
'sýradanlýktan sýyrýlabilen herkes biraz marjinaldir önemli olan tabulara ne kadar karþý durabildiðin ses çýkarabildiðindir',-1
'aþýrý mutsuzum',-1
'saçým her ay komple boyanmaktan ötürü yanmis',-1
'suratýna bok atsan yapýþmaz ama iþte kalp yani',-1
'osman dayý zorlama izin ver artýk',-1
'hoþuna mý gidiyo ? zoruna mý gidiyo ?  ? ?',-1
'ulan bok mu var bu parfümü üstünüze bu kadar sýkýyosunuz ya nefes alýnmýyo otobüste',-1
'bit bit bit bit httptcoaz0yggnwi0',-1
'çok fena baský var üstümde arkdþlr',-1
'çok biþey istemiyodum sadece sevsen yeterdi',-1
'kýzlar lütfen kol kýllarýnýzý býrakmayýn aðda acýtýyor olabilir ama kýllý kol çok daha acý',-1
' derken ömrü tükettik bir hiç uðruna  httptcoqbl6toh2n1',-1
'katýlýðýmýn sebebi gelmeyiþin boþveriþin',-1
'hayalinizdeki insanla hiç tanýþamayacaksýnýz bay',-1
'bir yalan eksik bir yalan fazla nasil olsa döner dünya',-1
'kanka o kýz güzel deðil ona güzelim diyemezsin',-1
'orospu cocugu istanbul emniyet',-1
'kýz deyip geçmeyin üç harflidir kýskanýnca çarpar ? ?',-1
'ömründe bana bir kere kazýk attýn ondada býrakýp gittin',-1
'ya ben annemin bana gökçe bu nasýl oda toplamak diye baðýrmasýný bile özledim kesin sesinizi',-1
'sense otur bi düþün ',-1
'fake hesap acip profilinize tsal yazip herkesi takip etmekten yorulmadiniz mi ? benim sahsen cigerim soldu lutfen durun ',-1
'kim yaptý bunu ya asfghjldfhjkl httptcoe5gaf8lfzq',-1
'senin neyine arayip sormak de mi',-1
'siz o ellerin neler çektiðini nerden bileceksiniz ousmazing eqçwqeewqçwqewçqqweçqeçeçqweçweçeqwçwqeçwqeçwqe httptcodeotz9xzah',-1
'özledim söyleyeceklerim bu kadar kýsa ve derin',-1
'tadým tuzum yok bu gece',-1
'kuzenimle karþýlikli favlasiyoruz baþkasina ihtiyacimiz yok',-1
'cehalet mi desem yalakalýk mý desem ? deðil yahu iþçiler greve çýkmýþ bunlar darbe var diyor',-1
'aktorpildeyeniskandal httptco85vj6nasq7',-1
'öyledir bu iþler menfaati bitenin muhabbeti de biter',-1
'yalan söyleyen iki yüzlü olanlardan nefret ettiðim kadar hiçbirþeyden nefer etmiyorum ya olduðun gibi görün ya göründüðün gibi ol',-1
'ay yine mutsuzluk býktým ayol',-1
